match_id,player_gamertag,medal_id,count,name,classification,difficulty,mapid,is_team_game,playlist_id,game_variant_id,is_match_over,completion_date,match_duration,game_mode,map_variant_id,year,month,month_name,day_of_week
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,2838259753,4,Protector,Style,145.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,2430242797,1,Killing Spree,KillingSpree,45.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,3653057799,1,Perfect Kill,WeaponProficiency,40.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,370413844,1,Perfect Kill,WeaponProficiency,35.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,466059351,1,Top Gun,Style,20.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,3972445431,1,Bodyguard,Style,40.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,824733727,1,Distraction,Style,150.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
1e04d390-3579-4512-9756-7d0163e23a1f,EcZachly,250435527,1,Brawler,Style,195.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,1491136a-b51e-4392-8b2f-affe46d95b52,2016,2,2016-02,Saturday
1e04d390-3579-4512-9756-7d0163e23a1f,EcZachly,3400287617,1,Close Call,Style,155.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,1491136a-b51e-4392-8b2f-affe46d95b52,2016,2,2016-02,Saturday
1e04d390-3579-4512-9756-7d0163e23a1f,EcZachly,3261908037,1,Headshot,WeaponProficiency,60.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,1491136a-b51e-4392-8b2f-affe46d95b52,2016,2,2016-02,Saturday
7f37869e-3bfe-460b-80a8-8c40524c2832,EcZachly,2078758684,2,Double Kill,MultiKill,45.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,2323b76a-db98-4e03-aa37-e171cfbdd1a4,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-11,,,d3c77ad4-4290-4e6e-9800-5f074a5c3ed8,2016,2,2016-02,Thursday
1e04d390-3579-4512-9756-7d0163e23a1f,EcZachly,3491849182,1,Hail Mary,Style,160.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,1491136a-b51e-4392-8b2f-affe46d95b52,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,3261908037,3,Headshot,WeaponProficiency,60.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,250435527,1,Brawler,Style,195.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,1573153198,1,Vanquisher,Breakout,30.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,2782465081,1,Reversal,Style,115.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,3400287617,1,Close Call,Style,155.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
efb39c4e-c0fb-4c30-93d6-3ad1e8a4edcc,EcZachly,2287626681,2,Melee Kill,Style,220.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,0dcd74a0-769c-4601-bb94-0daa8b1ee60e,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,824733727,1,Distraction,Style,150.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,3261908037,5,Headshot,WeaponProficiency,60.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,2078758684,1,Double Kill,MultiKill,45.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,1573153198,1,Vanquisher,Breakout,30.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,2782465081,1,Reversal,Style,115.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
27d7c16b-b780-4f87-b0d6-19cccabedce1,EcZachly,2287626681,1,Melee Kill,Style,220.0,c7805740-f206-11e4-982c-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-20,,,b5f6104e-3a99-438e-af4e-8a4861ed56a0,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,298813630,2,Spartan Charge,Style,135.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,2105198095,3,Total Control,Strongholds,5.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,3565443938,7,Stronghold Captured,Strongholds,15.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,3261908037,6,Headshot,WeaponProficiency,60.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,2916014239,1,Team Takedown,Style,245.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
e4bff834-89d3-4822-96f2-61a94a6d1aad,EcZachly,1351381581,2,Stronghold Defense,Strongholds,20.0,cbcea2c0-f206-11e4-8c4a-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,7108c409-6d1e-41d1-aca2-53b5218fbc3d,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,3261908037,7,Headshot,WeaponProficiency,60.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,298813630,1,Spartan Charge,Style,135.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,3400287617,2,Close Call,Style,155.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,1618319591,1,Nadeshot,Style,125.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,2078758684,1,Double Kill,MultiKill,45.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,2782465081,1,Reversal,Style,115.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,2028249938,2,Carrier Kill,CaptureTheFlag,40.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
236747af-8648-4451-884c-cbfe4de6a615,EcZachly,824733727,1,Distraction,Style,150.0,cc040aa1-f206-11e4-a3e0-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,a2949322-dc84-45ab-8454-cf94fb28c189,True,2016-02-20,,,,2016,2,2016-02,Saturday
